ticket_revenue_m,other_revenue_m,total_revenue_m,salary_m,operating_cost_m,ebitda_m,interest_m,net_profit_m,revenue_multiple_value_m,ebitda_multiple_value_m,dcf_value_m,valuation_m,end_debt_m,ending_cash_m,achieved_leverage,preferred_leverage,valuation_rate_discount,simulation
21.063323366529914,8.491719141959345,29.555042508489258,4.40298850259985,17.745069867099275,7.406984138790133,1.3875,6.0194841387901326,292.59492083404365,74.06984138790133,68.55523602510982,292.59492083404365,14.629746041702184,8.149230180492317,0.05,0.05,1.0,627
21.994278922062723,8.37381284218882,30.36809176425154,4.368939092811034,18.092228629487906,7.906924041952603,1.3875,6.519424041952603,300.6441084660903,79.06924041952604,74.24899603334904,300.6441084660903,15.032205423304516,9.05162946525712,0.05,0.05,1.0,628
23.595387139840376,8.517943387565523,32.1133305274059,4.418617964948535,19.34952807037171,8.345184492085654,1.3875,6.9576844920856535,317.9219722213184,83.45184492085653,79.2402956043088,317.9219722213184,15.896098611065922,10.353783103151576,0.05,0.05,1.0,629
21.30447708755195,8.578425760536998,29.882902848088946,4.432551040370878,18.062385287536163,7.387966520181905,1.3875,6.000466520181905,295.84073819608057,73.87966520181905,68.33864647984944,295.84073819608057,14.792036909804029,8.292503429985935,0.05,0.05,1.0,630
18.60856483792099,8.61533086071097,27.22389569863196,4.425167159387964,16.42776670857128,6.370961830672716,1.3875,4.983461830672716,269.51656741645644,63.70961830672716,56.75609307155034,269.51656741645644,13.475828370822823,5.959290201495539,0.05,0.05,1.0,631
22.996527933612796,8.16648599827541,31.16301393188821,4.378139469581623,18.604911993589333,8.179962468717253,1.3875,6.792462468717253,308.5138379256933,81.79962468717252,77.35860033816869,308.5138379256933,15.425691896284665,9.718154365001919,0.05,0.05,1.0,632
20.84485087744688,8.633184487087778,29.47803536453466,4.373654077800258,17.580917669677802,7.523463617056599,1.3875,6.135963617056599,291.83255010889314,75.23463617056599,69.88180786092235,291.83255010889314,14.591627505444658,8.227591122501257,0.05,0.05,1.0,633
22.659840861441396,8.486436911008896,31.14627777245029,4.430351290687393,18.816675263084075,7.89925121867882,1.3875,6.51175121867882,308.34814994725787,78.9925121867882,74.16161110161985,308.34814994725787,15.417407497362895,9.429158716041716,0.05,0.05,1.0,634
20.399128814604047,8.34495301212922,28.744081826733268,4.378418369756985,17.161856712540935,7.203806744435347,1.3875,5.816306744435347,284.56641008465937,72.03806744435347,66.2412712560692,284.56641008465937,14.228320504232968,7.544627248668316,0.05,0.05,1.0,635
21.424404101489053,8.468059996502548,29.8924640979916,4.379417206676182,17.85157794827651,7.6614689430389085,1.3875,6.273968943038908,295.93539457011684,76.61468943038909,71.45353518460976,295.93539457011684,14.796769728505843,8.570738671544753,0.05,0.05,1.0,636
20.821157353547765,8.8342993638195,29.655456717367265,4.381795645216475,17.71965696832712,7.554004103823672,1.3875,6.166504103823672,293.5890215019359,75.54004103823672,70.22963007132512,293.5890215019359,14.679451075096797,8.34595517892047,0.05,0.05,1.0,637
20.96916458221356,8.44738186628719,29.416546448500746,4.447890393669682,17.842032867712426,7.126623187118639,1.3875,5.739123187118639,291.2238098401574,71.26623187118639,65.36223629774003,291.2238098401574,14.56119049200787,7.800313679126511,0.05,0.05,1.0,638
22.822924034939103,8.296038709210926,31.11896274415003,4.335684764004711,18.398456269287475,8.384821710857842,1.3875,6.997321710857842,308.0777311670853,83.84821710857842,79.69171948476983,308.0777311670853,15.403886558354266,9.901208269212109,0.05,0.05,1.0,639
20.127638654527054,8.63586623026428,28.763504884791335,4.440171620745534,17.415667923085365,6.907665340960435,1.3875,5.5201653409604345,284.7586983594342,69.07665340960435,62.86854971649381,284.7586983594342,14.237934917971712,7.2581002589321475,0.05,0.05,1.0,640
21.229065326614005,8.439572613136113,29.66863793975012,4.432378278116343,17.932176319833662,7.304083341800116,1.3875,5.9165833418001155,293.7195156035262,73.04083341800116,67.3833102816124,293.7195156035262,14.68597578017631,8.102559121976427,0.05,0.05,1.0,641
21.306795482027873,8.636556664628595,29.943352146656466,4.4565804750483835,18.197039800130085,7.289731871477997,1.3875,5.902231871477997,296.439186251899,72.89731871477997,67.2198629807216,296.439186251899,14.82195931259495,8.224191184072948,0.05,0.05,1.0,642
20.479056695499917,8.54231865937162,29.021375354871537,4.417588593298736,17.48243137220748,7.121355389365323,1.3875,5.733855389365323,287.3116160132282,71.21355389365323,65.30224193443837,287.3116160132282,14.365580800661412,7.599436190026736,0.05,0.05,1.0,643
18.200790064380953,8.784862636068633,26.985652700449585,4.479773617449907,16.484947502337256,6.02093158066242,1.3875,4.63343158066242,267.1579617344509,60.209315806624204,52.769637446433094,267.1579617344509,13.357898086722546,5.491329667384966,0.05,0.05,1.0,644
21.484670249581995,8.355625047089738,29.840295296671734,4.428150058664387,18.018723459343576,7.393421778663772,1.3875,6.0059217786637715,295.4189234370502,73.93421778663772,68.40077581255959,295.4189234370502,14.77094617185251,8.276867950516282,0.05,0.05,1.0,645
17.46131637077649,8.403953372972513,25.865269743749003,4.371038496883154,15.417012243026445,6.0772190038394065,1.3875,4.689719003839406,256.06617046311516,60.772190038394065,53.41068865483766,256.06617046311516,12.803308523155758,4.9930275269951645,0.05,0.05,1.0,646
19.04559447780943,8.724778663777247,27.770373141586678,4.351581033528197,16.478867598672192,6.939924509386291,1.3875,5.552424509386291,274.9266941017081,69.3992450938629,63.235945801343846,274.9266941017081,13.746334705085406,6.798759214471698,0.05,0.05,1.0,647
20.383837380040614,8.861827375742433,29.245664755783046,4.4026212373086375,17.557852466320792,7.285191052153618,1.3875,5.897691052153617,289.53208108225215,72.85191052153618,67.16814809397172,289.53208108225215,14.476604054112608,7.874295106266226,0.05,0.05,1.0,648
21.597785618442852,8.533146551669077,30.13093217011193,4.417450046017983,18.15025741383077,7.563224710263178,1.3875,6.175724710263178,298.2962284841081,75.63224710263178,70.33464253355282,298.2962284841081,14.914811424205405,8.590536134468584,0.05,0.05,1.0,649
22.214895001828637,8.75295960095341,30.967854602782047,4.412058762059834,18.63163557850902,7.924160262213192,1.3875,6.536660262213192,306.5817605675423,79.24160262213192,74.44529743076131,306.5817605675423,15.329088028377114,9.365748290590307,0.05,0.05,1.0,650
22.165471123837044,8.591109641743259,30.756580765580303,4.436497417171273,18.607021517388635,7.7130618310203936,1.3875,6.325561831020393,304.490149579245,77.13061831020394,72.04112085328778,304.490149579245,15.22450747896225,9.050069309982645,0.05,0.05,1.0,651
21.834675195581077,8.49047056054777,30.325145756128848,4.441116622553405,18.36511484984982,7.518914283725621,1.3875,6.131414283725621,300.2189429856756,75.18914283725621,69.82999600909733,300.2189429856756,15.01094714928378,8.642361433009402,0.05,0.05,1.0,652
20.512532016259673,8.13806450253271,28.650596518792383,4.315776494371686,16.86130513711792,7.473514887302777,1.3875,6.086014887302777,283.6409055360446,74.73514887302777,69.31294732761492,283.6409055360446,14.182045276802231,7.768060164105009,0.05,0.05,1.0,653
22.73249184803906,8.954729173257576,31.687221021296637,4.400441738433237,19.014241357782648,8.272537925080751,1.3875,6.885037925080751,313.7034881108367,82.72537925080752,78.41293192453074,313.7034881108367,15.685174405541837,10.070212330622589,0.05,0.05,1.0,654
20.6425796961989,8.744258696979276,29.386838393178177,4.400773984418035,17.63520462068122,7.350859788078925,1.3875,5.963359788078924,290.929700092464,73.50859788078924,67.91604203089884,290.929700092464,14.5464850046232,8.009844792702125,0.05,0.05,1.0,655
22.59428272526315,8.012200858511415,30.606483583774562,4.421687415975265,18.45440499676766,7.730391171031638,1.3875,6.342891171031638,303.00418747936817,77.30391171031638,72.23848278119362,303.00418747936817,15.150209373968408,8.993100545000047,0.05,0.05,1.0,656
18.160488305030015,8.660783378927121,26.821271683957136,4.373084526160073,15.994321114506583,6.453866043290478,1.3875,5.066366043290478,265.5305896711757,64.53866043290478,57.70027993747487,265.5305896711757,13.276529483558784,5.842895526849262,0.05,0.05,1.0,657
19.74032019911877,8.361014800196788,28.101334999315558,4.441766473546885,17.020850135709477,6.638718390059196,1.3875,5.251218390059196,278.20321649322403,66.38718390059196,59.80554277567415,278.20321649322403,13.910160824661203,6.661379214720399,0.05,0.05,1.0,658
20.232232164419997,8.27109878099698,28.503330945416977,4.40327834695982,17.11474090475241,6.985311693704748,1.3875,5.597811693704748,282.18297635962807,69.85311693704747,63.75285540052627,282.18297635962807,14.109148817981405,7.2069605116861535,0.05,0.05,1.0,659
21.001883595826392,8.365311110540066,29.36719470636646,4.447381868031004,17.810063079822307,7.109749758513146,1.3875,5.722249758513146,290.73522759302796,71.09749758513146,65.17006669417748,290.73522759302796,14.536761379651399,7.759011138164546,0.05,0.05,1.0,660
17.976648053531136,8.647017608504838,26.623665662035975,4.378956371016577,15.89780050508014,6.346908785939258,1.3875,4.9594087859392575,263.57429005415617,63.46908785939257,56.482155617641524,263.57429005415617,13.178714502707809,5.6381232886470665,0.05,0.05,1.0,661
22.146941813321458,8.47437116412507,30.62131297744653,4.396650983409881,18.358803520308,7.865858473728647,1.3875,6.478358473728647,303.15099847672064,78.65858473728647,73.78130483968734,303.15099847672064,15.157549923836033,9.13590839756468,0.05,0.05,1.0,662
22.402886328778575,8.440957523000009,30.843843851778583,4.355069659566109,18.31733025590121,8.171443936311263,1.3875,6.783943936311263,305.354054132608,81.71443936311263,77.26158371910046,305.354054132608,15.2677027066304,9.551646642941664,0.05,0.05,1.0,663
22.10937972922592,8.449995123621711,30.559374852847633,4.368040893397346,18.20244532280413,7.988888636646156,1.3875,6.601388636646155,302.5378110431916,79.88888636646155,75.18248169513674,302.5378110431916,15.12689055215958,9.228279188805736,0.05,0.05,1.0,664
20.3108232954829,8.403924804450726,28.71474809993363,4.390049449742036,17.189886013035654,7.134812637155939,1.3875,5.747312637155939,284.2760061893429,71.34812637155939,65.45550503427594,284.2760061893429,14.213800309467146,7.461112946623086,0.05,0.05,1.0,665
23.09037967952797,8.601035392868813,31.691415072396783,4.381691571297377,18.935728132528315,8.37399536857109,1.3875,6.986495368571091,313.74500921672814,83.7399536857109,79.56841947539294,313.74500921672814,15.687250460836408,10.1737458294075,0.05,0.05,1.0,666
20.270277643245674,8.05656255239678,28.326840195642454,4.411884482956918,17.042010915048436,6.8729447976371,1.3875,5.4854447976371,280.4357179368603,68.729447976371,62.473121306422506,280.4357179368603,14.021785896843017,7.007230694480117,0.05,0.05,1.0,667
22.28292832343537,8.203357773303125,30.486286096738496,4.416275342682905,18.35943185168221,7.710578902373381,1.3875,6.323078902373381,301.81423235771115,77.10578902373382,72.01284305480792,301.81423235771115,15.090711617885558,8.91379052025894,0.05,0.05,1.0,668
20.925423708235282,8.449310737419822,29.374734445655104,4.400720269231603,17.627725810675926,7.346288365747576,1.3875,5.9587883657475755,290.80987101198554,73.46288365747576,67.86397860990292,290.80987101198554,14.540493550599278,7.999281916346854,0.05,0.05,1.0,669
20.979376011559342,8.235561517796556,29.2149375293559,4.4012649221902285,17.534001784354494,7.279670822811177,1.3875,5.892170822811177,289.2278815406234,72.79670822811177,67.10527881534948,289.2278815406234,14.461394077031171,7.853564899842349,0.05,0.05,1.0,670
20.794587609782152,8.51930202011805,29.313889629900203,4.361877283035902,17.435943989193188,7.516068357671113,1.3875,6.128568357671113,290.20750733601204,75.16068357671114,69.79758407347653,290.20750733601204,14.510375366800602,8.138943724471716,0.05,0.05,1.0,671
20.976726184720462,8.404009681422131,29.380735866142594,4.3857215118177235,17.57123527106947,7.4237790832554005,1.3875,6.0362790832554,290.86928507481167,74.237790832554,68.7465117815198,290.86928507481167,14.543464253740584,8.079743336995985,0.05,0.05,1.0,672
22.581021198532344,8.56975673564318,31.150777934175522,4.392705214776191,18.659479728516533,8.098592990882796,1.3875,6.711092990882796,308.3927015483377,80.98592990882796,76.43189239616515,308.3927015483377,15.419635077416885,9.630728068299682,0.05,0.05,1.0,673
23.067601333111767,8.44890982636914,31.516511159480906,4.375113880014152,18.802953466836247,8.338443812630508,1.3875,6.950943812630508,312.01346047886096,83.38443812630508,79.16352675495853,312.01346047886096,15.600673023943049,10.051616836573558,0.05,0.05,1.0,674
23.05020515261607,8.616111711806962,31.66631686442303,4.427043044395587,19.116565611309632,8.12270820871781,1.3875,6.73520820871781,313.496536957788,81.2270820871781,76.70653793261947,313.496536957788,15.6748268478894,9.910035056607212,0.05,0.05,1.0,675
22.284328494867705,8.485629072144537,30.76995756701224,4.419902401350563,18.5454830918035,7.8045720738581785,1.3875,6.417072073858178,304.6225799134212,78.04572073858179,73.08332084116256,304.6225799134212,15.23112899567106,9.14820106952924,0.05,0.05,1.0,676
21.93854686183561,8.646313601153171,30.584860462988782,4.371874309409505,18.233613506592974,7.979372646986302,1.3875,6.591872646986302,302.79011858358894,79.79372646986303,75.07410514623285,302.79011858358894,15.139505929179448,9.231378576165751,0.05,0.05,1.0,677
21.63217525207214,8.412897134786057,30.045072386858198,4.384245973992844,17.962498315964535,7.69832809690082,1.3875,6.31082809690082,297.4462166298962,76.9832809690082,71.87331999248153,297.4462166298962,14.87231083149481,8.68313892839563,0.05,0.05,1.0,678
23.55217107272128,8.118665184599509,31.670836257320786,4.397613211532174,18.992193810745373,8.281029235043238,1.3875,6.893529235043238,313.5412789474758,82.81029235043238,78.50963851021461,313.5412789474758,15.67706394737379,10.07059318241703,0.05,0.05,1.0,679
20.411493384782204,8.493204305204234,28.90469768998644,4.40300562518744,17.354665435002637,7.147026629796361,1.3875,5.759526629796361,286.15650713086575,71.4702662979636,65.59460883934742,286.15650713086575,14.307825356543288,7.56735198633965,0.05,0.05,1.0,680
20.158246019085407,8.49656331167088,28.654809330756287,4.45165207741312,17.39471474797337,6.808442505369797,1.3875,5.420942505369797,283.68261237448723,68.08442505369797,61.73851186671155,283.68261237448723,14.184130618724362,7.105073124094159,0.05,0.05,1.0,681
21.071653642259097,8.386321335472994,29.457974977732093,4.3924849968191575,17.64459724450396,7.420892736408977,1.3875,6.0333927364089766,291.6339522795477,74.20892736408976,68.7136394979911,291.6339522795477,14.581697613977386,8.115090350386364,0.05,0.05,1.0,682
18.84674099549245,8.713214623096402,27.55995561858885,4.378191466413572,16.454013068733065,6.7277510834422145,1.3875,5.340251083442214,272.84356062402964,67.27751083442215,60.81952622809186,272.84356062402964,13.642178031201482,6.482429114643696,0.05,0.05,1.0,683
20.684420445939885,8.609012546159388,29.293432992099273,4.411684517759629,17.622734291355474,7.259014182984171,1.3875,5.87151418298417,290.0049866217828,72.59014182984171,66.87002263954192,290.0049866217828,14.50024933108914,7.8717635140733115,0.05,0.05,1.0,684
20.925722677199293,8.836143906046672,29.761866583245965,4.421311466081071,17.943611178610972,7.396943938553921,1.3875,6.009443938553921,294.6424791741351,73.9694393855392,68.4408893001974,294.6424791741351,14.732123958706755,8.241567897260676,0.05,0.05,1.0,685
19.647740684932756,8.417453726286261,28.065194411219018,4.44115891840014,16.996634789457147,6.6274007033617295,1.3875,5.239900703361729,277.8454246710683,66.2740070336173,59.67664689939744,277.8454246710683,13.892271233553416,6.632171936915145,0.05,0.05,1.0,686
20.232401065649977,8.414630352108837,28.647031417758814,4.364943219008272,17.051272572499535,7.230815626251008,1.3875,5.843315626251008,283.6056110358123,72.30815626251008,66.54887241008089,283.6056110358123,14.180280551790615,7.523596178041624,0.05,0.05,1.0,687
21.97634087699172,8.610924831713476,30.587265708705196,4.3896771713691445,18.309303002196195,7.8882855351398575,1.3875,6.500785535139857,302.8139305161815,78.88285535139858,74.0367241502039,302.8139305161815,15.140696525809075,9.141482060948933,0.05,0.05,1.0,688
20.693323166334682,8.828980294825637,29.52230346116032,4.405991891467755,17.737504045544014,7.378807524148549,1.3875,5.9913075241485485,292.2708042654872,73.78807524148549,68.23433569169177,292.2708042654872,14.61354021327436,8.10484773742291,0.05,0.05,1.0,689
21.109461570637766,8.352734701281236,29.462196271919,4.40459732361664,17.695787842794893,7.361811105507471,1.3875,5.9743111055074705,291.67574309199813,73.6181110550747,68.0407653682795,291.67574309199813,14.583787154599907,8.058098260107379,0.05,0.05,1.0,690
22.46640925361864,8.609275091063589,31.07568434468223,4.344802483869402,18.41150598118866,8.319375879624168,1.3875,6.931875879624168,307.6492750123541,83.19375879624168,78.94636418460854,307.6492750123541,15.382463750617706,9.814339630241875,0.05,0.05,1.0,691
20.18347720909794,8.495884673790405,28.679361882888344,4.412295787108648,17.25570376538626,7.011362330393435,1.3875,5.623862330393435,283.92568264059463,70.11362330393436,64.04954320725854,283.92568264059463,14.196284132029731,7.320146462423168,0.05,0.05,1.0,692
19.500073604355567,8.43799949551602,27.938073099871588,4.448652164121206,16.948195821425475,6.541225114324906,1.3875,5.153725114324906,276.58692368872875,65.41225114324905,58.695202690922514,276.58692368872875,13.829346184436439,6.483071298761344,0.05,0.05,1.0,693
20.949054432342663,8.703024056380743,29.652078488723404,4.419834143908969,17.871445764862955,7.3607985799514815,1.3875,5.973298579951481,293.5555770383617,73.60798579951481,68.02923382722518,293.5555770383617,14.677778851918086,8.151077431869568,0.05,0.05,1.0,694
21.59303544341753,8.695982464189488,30.28901790760702,4.3932454065143585,18.14551210778532,7.7502603933073395,1.3875,6.362760393307339,299.8612772853095,77.5026039330734,72.46477114600022,299.8612772853095,14.993063864265475,8.855824257572815,0.05,0.05,1.0,695
18.670518254933125,8.659838661093374,27.3303569160265,4.36216999265461,16.25722674922243,6.710960174149459,1.3875,5.323460174149459,270.57053346866235,67.1096017414946,60.62829642781326,270.57053346866235,13.528526673433118,6.351986847582578,0.05,0.05,1.0,696
21.921857544842876,8.366717349031479,30.288574893874355,4.36382825534502,18.023746218548546,7.9010004199807895,1.3875,6.513500419980789,299.8568914493561,79.0100041998079,74.1815325608923,299.8568914493561,14.992844572467806,9.006344992448597,0.05,0.05,1.0,697
20.581140949241135,8.505466547018479,29.086607496259614,4.396956466551655,17.43989276191753,7.24975826779043,1.3875,5.86225826779043,287.9574142129702,72.49758267790429,66.76460804983542,287.9574142129702,14.397870710648512,7.760128978438942,0.05,0.05,1.0,698
20.448346030758024,8.152597831958916,28.60094386271694,4.3718057696218535,17.050605190316816,7.178532902778269,1.3875,5.7910329027782685,283.1493442408977,71.7853290277827,65.95343028164136,283.1493442408977,14.157467212044885,7.448500114823155,0.05,0.05,1.0,699
19.862473791509085,8.622742401269663,28.48521619277875,4.371934778248017,16.98211463715313,7.131166777377601,1.3875,5.743666777377601,282.00364030850966,71.31166777377601,65.41398274235598,282.00364030850966,14.100182015425483,7.343848792803085,0.05,0.05,1.0,700
20.755739136634414,8.232880693096634,28.98861982973105,4.341052249582898,17.160151816930547,7.487415763217605,1.3875,6.099915763217605,286.9873363143374,74.87415763217605,69.47126285886714,286.9873363143374,14.349366815716872,7.949282578934477,0.05,0.05,1.0,701
22.36528874883363,8.448839528210822,30.814128277044453,4.413270731515013,18.544239605758552,7.856617939770889,1.3875,6.4691179397708884,305.0598699427401,78.56617939770888,73.67606542516842,305.0598699427401,15.252993497137005,9.222111436907895,0.05,0.05,1.0,702
21.74024156686923,8.691115756358531,30.43135732322776,4.427025624151713,18.37096345195175,7.633368247124299,1.3875,6.2458682471242986,301.2704374999548,76.33368247124298,71.13349948113782,301.2704374999548,15.063521874997742,8.809390122122041,0.05,0.05,1.0,703
22.14489889153822,8.455932731939274,30.600831623477493,4.395154792171543,18.34028069377658,7.86539613752937,1.3875,6.4778961375293695,302.9482330724272,78.6539613752937,73.77603934408447,302.9482330724272,15.14741165362136,9.12530779115073,0.05,0.05,1.0,704
20.516454489101086,8.540028327179936,29.056482816281022,4.4186912585064375,17.507949084987747,7.129842472786837,1.3875,5.742342472786837,287.6591798811821,71.29842472786837,65.39890038451672,287.6591798811821,14.382958994059107,7.625301466845945,0.05,0.05,1.0,705
23.302428768528635,8.365950972983795,31.66837974151243,4.401788087767148,19.008749550692166,8.257842103053118,1.3875,6.870342103053118,313.5169594409731,82.57842103053119,78.24556284032715,313.5169594409731,15.675847972048656,10.046190075101775,0.05,0.05,1.0,706
22.828169877022173,9.088567638467952,31.916737515490126,4.454561328626133,19.38750881896544,8.074667367898552,1.3875,6.687167367898552,315.9757014033523,80.74667367898553,76.15940613440014,315.9757014033523,15.798785070167614,9.985952438066168,0.05,0.05,1.0,707
20.98602846419947,8.251273382627488,29.23730184682696,4.3943093590599,17.519693064432406,7.323299423334653,1.3875,5.935799423334653,289.4492882835869,73.23299423334653,67.60216009908908,289.4492882835869,14.472464414179345,7.908263837513999,0.05,0.05,1.0,708
17.713528796895446,8.385649870758174,26.099178667653618,4.396915204826866,15.648528479631702,6.053734983195051,1.3875,4.666234983195051,258.3818688097708,60.53734983195051,53.14323175305472,258.3818688097708,12.919093440488542,5.085328423683593,0.05,0.05,1.0,709
21.096547469918466,8.480602112811857,29.57714958273032,4.355951456697693,17.568631064980867,7.652567061051762,1.3875,6.265067061051762,292.8137808690302,76.52567061051762,71.35215263975614,292.8137808690302,14.640689043451511,8.405756104503274,0.05,0.05,1.0,710
25.135022143825864,9.09725420479655,34.23227634862241,4.395625312560837,20.518944603352136,9.31770643270944,1.3875,7.930206432709439,338.8995358513619,93.1770643270944,90.31623992807968,338.8995358513619,16.944976792568095,12.375183225277535,0.049999999999999996,0.05,1.0,711
20.939179118973055,8.39215462705412,29.331333746027177,4.383585653717324,17.533147338201754,7.414600754108097,1.3875,6.027100754108097,290.38020408566905,74.14600754108096,68.64198081067552,290.38020408566905,14.519010204283454,8.046110958391552,0.05,0.05,1.0,712
19.665619655914604,8.527495557058035,28.19311521297264,4.380458043380757,16.840739768539958,6.971917401051925,1.3875,5.584417401051925,279.11184060842913,69.71917401051925,63.60030928975801,279.11184060842913,13.955592030421457,7.040009431473383,0.05,0.05,1.0,713
23.479989797758417,8.691315491181136,32.17130528893955,4.449673609232561,19.520701107103392,8.200930572603596,1.3875,6.813430572603596,318.49592236050154,82.00930572603596,77.59740374354092,318.49592236050154,15.924796118025078,10.238226690628675,0.05,0.05,1.0,714
20.191814583695116,8.072071817580172,28.263886401275286,4.424188254643573,17.051557397332132,6.788140749299579,1.3875,5.400640749299579,279.81247537262533,67.88140749299579,61.5072974225785,279.81247537262533,13.990623768631266,6.891264517930845,0.05,0.05,1.0,715
21.70300600567931,8.71432417818984,30.417330183869147,4.432981078703441,18.387197614059133,7.5971514911065725,1.3875,6.209651491106572,301.13156882030455,75.97151491106573,70.72103087093592,301.13156882030455,15.056578441015228,8.766229932121801,0.05,0.05,1.0,716
22.089157157256015,8.599364485577217,30.68852164283323,4.408476314800377,18.44858465436396,7.831460673668893,1.3875,6.443960673668893,303.816364264049,78.31460673668893,73.38955211678459,303.816364264049,15.190818213202451,9.134778886871345,0.05,0.05,1.0,717
19.099826538565704,8.856209252484113,27.956035791049818,4.365776096437501,16.643153564688618,6.9471061299237,1.3875,5.5596061299237,276.7647543313932,69.471061299237,63.31773647968655,276.7647543313932,13.83823771656966,6.897843846493361,0.05,0.05,1.0,718
21.192759592471436,8.86151255201203,30.054272144483466,4.3990301837920835,18.028588679384235,7.626653281307149,1.3875,6.239153281307149,297.53729423038635,76.26653281307149,71.05702348155361,297.53729423038635,14.876864711519318,8.616017992826468,0.05,0.05,1.0,719
22.71424232194724,8.635544601389718,31.349786923336957,4.433476712103549,18.952984125548557,7.963326085684852,1.3875,6.575826085684851,310.3628905410359,79.63326085684852,74.8913526425219,310.3628905410359,15.518144527051795,9.593970612736648,0.05,0.05,1.0,720
20.576094571844987,8.770985886542743,29.34708045838773,4.368413434915916,17.481842802269902,7.496824221201912,1.3875,6.109324221201912,290.5360965380385,74.96824221201912,69.57841474146619,290.5360965380385,14.526804826901927,8.13612904810384,0.05,0.05,1.0,721
21.93202226578865,8.389913509490173,30.321935775278824,4.391753983170291,18.159065757070163,7.7711160350383715,1.3875,6.383616035038371,300.18716417526036,77.71116035038372,72.7022937323814,300.18716417526036,15.009358208763018,8.89297424380139,0.05,0.05,1.0,722
20.98997335309878,8.286025787636012,29.27599914073479,4.397254991066442,17.554640910007212,7.324103239661138,1.3875,5.936603239661138,289.83239149327443,73.24103239661139,67.61131467391849,289.83239149327443,14.491619574663723,7.928222814324862,0.05,0.05,1.0,723
22.474179353179913,8.48092177944917,30.955101132629082,4.433567103837381,18.71475246512503,7.806781563666668,1.3875,6.419281563666668,306.4555012130279,78.06781563666668,73.10848447509257,306.4555012130279,15.322775060651395,9.242056624318064,0.05,0.05,1.0,724
23.7085209478833,8.57410998454662,32.282630932429925,4.399288957290448,19.366448423634818,8.516893551504658,1.3875,7.129393551504658,319.5980462310563,85.16893551504658,81.19587100324746,319.5980462310563,15.979902311552815,10.609295863057474,0.05,0.05,1.0,725
19.572846296118325,8.465447724336142,28.038294020454465,4.42372465940829,16.91368536354878,6.700883997497396,1.3875,5.313383997497396,277.5791108024992,67.00883997497397,60.51353997149809,277.5791108024992,13.878955540124961,6.692339537622357,0.05,0.05,1.0,726
20.63371094090152,8.626401718331485,29.260112659233002,4.420715819467166,17.63872403346311,7.200672806302727,1.3875,5.813172806302727,289.67511532640674,72.00672806302727,66.20557918289214,289.67511532640674,14.483755766320337,7.796928572623065,0.05,0.05,1.0,727
21.568221400421848,8.672410063287407,30.240631463709256,4.389075733571469,18.099330235260567,7.752225494877219,1.3875,6.364725494877219,299.38225149072167,77.5222549487722,72.48715146943496,299.38225149072167,14.969112574536084,8.833838069413304,0.05,0.05,1.0,728
20.176754452566826,8.920599775968764,29.09735422853559,4.405693267407095,17.481002403275262,7.2106585578532325,1.3875,5.823158557853232,288.06380686250236,72.10658557853233,66.3193057977729,288.06380686250236,14.403190343125118,7.726348900978351,0.05,0.05,1.0,729
19.922985206602295,8.501364178643769,28.424349385246064,4.35490401264903,16.879815435647185,7.189629936949849,1.3875,5.802129936949849,281.401058913936,71.8962993694985,66.0798131708177,281.401058913936,14.070052945696801,7.372182882646651,0.05,0.05,1.0,730
20.554285700457324,8.435468734128484,28.98975443458581,4.381791498096537,17.321871751823792,7.28609118466548,1.3875,5.89859118466548,286.99856890239954,72.8609118466548,67.17839960313461,286.99856890239954,14.349928445119978,7.748519629785459,0.05,0.05,1.0,731
20.656970924724515,8.640162219677944,29.29713314440246,4.4179956128159406,17.650173504552892,7.228964027033626,1.3875,5.841464027033626,290.0416181295843,72.28964027033626,66.52778475232738,290.0416181295843,14.502080906479216,7.8435449335128435,0.05,0.05,1.0,732
20.146942950225167,8.586755738269405,28.73369868849457,4.413359744645263,17.292565787259313,7.027773156589994,1.3875,5.640273156589994,284.46361701609624,70.27773156589994,64.23644428338602,284.46361701609624,14.223180850804813,7.363454007394807,0.05,0.05,1.0,733
21.477777434179796,8.665880735825745,30.14365817000554,4.4118537727155,18.13491982101618,7.596884576273862,1.3875,6.2093845762738615,298.4222158830549,75.96884576273862,70.7179910075634,298.4222158830549,14.921110794152746,8.630495370426608,0.05,0.05,1.0,734
22.15737515412376,8.915867340688672,31.073242494812433,4.401068381100718,18.648472505753748,8.023701607957967,1.3875,6.636201607957967,307.6251006986431,80.23701607957967,75.57896275729904,307.6251006986431,15.381255034932156,9.517456642890124,0.05,0.05,1.0,735
22.0694662607165,8.364159984212744,30.433626244929243,4.4288826978674845,18.380040096754485,7.624703450307273,1.3875,6.237203450307272,301.2928998247995,76.24703450307273,71.03481707294391,301.2928998247995,15.064644991239977,8.80184844154725,0.05,0.05,1.0,736
21.97517880280957,8.702570567398036,30.677749370207607,4.422092568489678,18.49907011472508,7.756586686992851,1.3875,6.36908668699285,303.7097187650553,77.5658668699285,72.53682060186298,303.7097187650553,15.185485938252766,9.054572625245617,0.05,0.05,1.0,737
22.719961987513006,8.839367416001844,31.55932940351485,4.402953139934275,18.94830661246715,8.208069651113426,1.3875,6.820569651113426,312.43736109479704,82.08069651113426,77.67870991545843,312.43736109479704,15.621868054739853,9.94243770585328,0.05,0.05,1.0,738
