game_id,season,game_date,home_team,away_team,venue,capacity,attendance,fill_rate,censored_by_capacity,min_ticket_price,home_score,away_score,home_win,month,day_of_week,is_weekend,home_rest_days,away_rest_days,rest_diff
924,2004,2004-10-17,Atlanta Dream,New York Liberty,Gateway Center Arena,8500.0,7713.0,0.9074117647058824,0,47.84,79.0,70.0,1.0,10,6,1,1,3,-2
925,2004,2004-10-19,Phoenix Mercury,Connecticut Sun,Footprint Center,14000.0,4361.0,0.3115,0,22.54,72.0,81.0,0.0,10,1,0,4,10,-6
927,2004,2004-10-19,Dallas Wings,Chicago Sky,College Park Center,7000.0,3903.0,0.5575714285714286,0,41.58,74.0,68.0,1.0,10,1,0,8,10,-2
926,2004,2004-10-20,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000.0,3355.0,0.3355,0,67.29,78.0,77.0,1.0,10,2,0,1,3,-2
928,2004,2004-10-21,Atlanta Dream,Minnesota Lynx,Gateway Center Arena,8500.0,,,0,38.2,76.0,65.0,1.0,10,3,0,4,10,-6
929,2004,2004-10-21,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000.0,7434.0,0.39126315789473687,0,53.13,80.0,71.0,1.0,10,3,0,10,0,10
930,2004,2004-10-24,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000.0,5634.0,0.4695,0,61.84,60.0,74.0,0.0,10,6,1,9,5,4
931,2004,2004-10-25,Atlanta Dream,Indiana Fever,Gateway Center Arena,8500.0,3023.0,0.3556470588235294,0,53.62,84.0,75.0,1.0,10,0,0,4,9,-5
932,2004,2004-10-25,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000.0,3879.0,0.32325,0,44.6,68.0,72.0,0.0,10,0,0,1,10,-9
933,2004,2004-10-28,Dallas Wings,Chicago Sky,College Park Center,7000.0,2653.0,0.379,0,39.29,84.0,79.0,1.0,10,3,0,9,4,5
935,2004,2004-10-28,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000.0,11168.0,0.5877894736842105,0,55.64,72.0,55.0,1.0,10,3,0,7,3,4
934,2004,2004-10-29,Atlanta Dream,Washington Mystics,Gateway Center Arena,8500.0,,,0,49.26,68.0,71.0,0.0,10,4,0,4,10,-6
936,2004,2004-10-29,Connecticut Sun,Seattle Storm,Mohegan Sun Arena,10000.0,2335.0,0.2335,0,54.34,74.0,75.0,0.0,10,4,0,9,10,-1
937,2004,2004-10-30,Golden State Valkyries,Chicago Sky,Chase Center,18000.0,5580.0,0.31,0,48.45,83.0,95.0,0.0,10,5,1,5,2,3
938,2004,2004-10-31,Chicago Sky,Atlanta Dream,Wintrust Arena,10000.0,5697.0,0.5697,0,45.8,67.0,57.0,1.0,10,6,1,1,2,-1
939,2004,2004-11-02,Seattle Storm,Phoenix Mercury,Climate Pledge Arena,18000.0,10991.0,0.6106111111111111,0,65.84,82.0,66.0,1.0,11,1,0,4,10,-6
940,2004,2004-11-03,Phoenix Mercury,Indiana Fever,Footprint Center,14000.0,10419.0,0.7442142857142857,0,68.51,78.0,71.0,1.0,11,2,0,1,9,-8
941,2004,2004-11-03,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500.0,3343.0,0.39329411764705885,0,31.73,77.0,72.0,1.0,11,2,0,3,5,-2
942,2004,2004-11-05,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000.0,,,0,48.07,90.0,69.0,1.0,11,4,0,8,8,0
943,2004,2004-11-07,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000.0,7309.0,0.7309,0,29.03,96.0,76.0,1.0,11,6,1,7,10,-3
944,2004,2004-11-09,Golden State Valkyries,Chicago Sky,Chase Center,18000.0,5561.0,0.30894444444444447,0,50.59,76.0,75.0,1.0,11,1,0,10,2,8
945,2004,2004-11-09,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000.0,3221.0,0.3221,0,38.18,54.0,74.0,0.0,11,1,0,6,4,2
946,2004,2004-11-11,Golden State Valkyries,Chicago Sky,Chase Center,18000.0,5006.0,0.2781111111111111,0,35.33,72.0,87.0,0.0,11,3,0,2,2,0
947,2004,2004-11-11,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000.0,11152.0,0.6195555555555555,0,47.02,63.0,90.0,0.0,11,3,0,9,10,-1
948,2004,2004-11-13,Minnesota Lynx,Golden State Valkyries,Target Center,18000.0,,,0,48.37,86.0,70.0,1.0,11,5,1,6,2,4
949,2004,2004-11-14,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000.0,13396.0,0.6698,0,60.88,79.0,89.0,0.0,11,6,1,10,10,0
950,2004,2004-11-14,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000.0,6415.0,0.5345833333333333,0,46.76,76.0,80.0,0.0,11,6,1,9,3,6
951,2004,2004-11-16,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500.0,1000.0,0.11764705882352941,0,44.86,81.0,76.0,1.0,11,1,0,10,10,0
952,2004,2004-11-16,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500.0,5210.0,0.6129411764705882,0,46.73,72.0,85.0,0.0,11,1,0,0,7,-7
953,2004,2004-11-17,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000.0,,,0,41.71,87.0,60.0,1.0,11,2,0,8,1,7
955,2004,2004-11-18,Washington Mystics,New York Liberty,Entertainment & Sports Arena,4200.0,2024.0,0.4819047619047619,0,43.33,66.0,82.0,0.0,11,3,0,4,10,-6
954,2004,2004-11-19,Golden State Valkyries,Connecticut Sun,Chase Center,18000.0,9170.0,0.5094444444444445,0,46.39,80.0,73.0,1.0,11,4,0,6,3,3
956,2004,2004-11-22,Dallas Wings,Connecticut Sun,College Park Center,7000.0,1201.0,0.17157142857142857,0,19.23,69.0,83.0,0.0,11,0,0,10,3,7
957,2004,2004-11-22,Phoenix Mercury,Chicago Sky,Footprint Center,14000.0,2847.0,0.20335714285714285,0,51.82,71.0,64.0,1.0,11,0,0,6,8,-2
958,2004,2004-11-24,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000.0,5860.0,0.48833333333333334,0,46.81,57.0,79.0,0.0,11,2,0,10,5,5
959,2004,2004-11-24,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000.0,8727.0,0.45931578947368423,0,47.29,65.0,82.0,0.0,11,2,0,7,2,5
960,2004,2004-11-25,Minnesota Lynx,Atlanta Dream,Target Center,18000.0,,,0,55.34,78.0,73.0,1.0,11,3,0,10,8,2
962,2004,2004-11-26,Dallas Wings,Seattle Storm,College Park Center,7000.0,4620.0,0.66,0,56.89,72.0,68.0,1.0,11,4,0,2,10,-8
961,2004,2004-11-27,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000.0,,,0,52.61,86.0,72.0,1.0,11,5,1,3,2,1
963,2004,2004-11-28,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000.0,4941.0,0.41175,0,43.04,70.0,86.0,0.0,11,6,1,4,10,-6
964,2004,2004-11-29,New York Liberty,Phoenix Mercury,Barclays Center,17000.0,6957.0,0.4092352941176471,0,41.27,99.0,61.0,1.0,11,0,0,10,7,3
965,2004,2004-11-30,Golden State Valkyries,New York Liberty,Chase Center,18000.0,5309.0,0.29494444444444445,0,49.31,69.0,96.0,0.0,11,1,0,6,1,5
966,2004,2004-11-30,Golden State Valkyries,Indiana Fever,Chase Center,18000.0,,,0,36.91,80.0,77.0,1.0,11,1,0,0,10,-10
967,2004,2004-12-02,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500.0,5246.0,0.6171764705882353,0,52.63,87.0,73.0,1.0,12,3,0,5,6,-1
968,2004,2004-12-03,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000.0,9252.0,0.48694736842105263,0,38.27,82.0,80.0,1.0,12,4,0,6,1,5
969,2004,2004-12-05,Phoenix Mercury,Indiana Fever,Footprint Center,14000.0,4812.0,0.3437142857142857,0,38.01,55.0,78.0,0.0,12,6,1,6,5,1
970,2004,2004-12-07,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000.0,4183.0,0.34858333333333336,0,45.71,74.0,89.0,0.0,12,1,0,9,9,0
971,2004,2004-12-07,Connecticut Sun,Dallas Wings,Mohegan Sun Arena,10000.0,,,0,33.45,68.0,79.0,0.0,12,1,0,10,4,6
972,2004,2004-12-08,Dallas Wings,Golden State Valkyries,College Park Center,7000.0,3848.0,0.5497142857142857,0,50.17,93.0,69.0,1.0,12,2,0,1,8,-7
973,2004,2004-12-09,Minnesota Lynx,Atlanta Dream,Target Center,18000.0,8969.0,0.49827777777777776,0,51.83,50.0,83.0,0.0,12,3,0,10,7,3
974,2004,2004-12-11,New York Liberty,Phoenix Mercury,Barclays Center,17000.0,10002.0,0.5883529411764706,0,45.68,67.0,75.0,0.0,12,5,1,10,6,4
975,2004,2004-12-11,Minnesota Lynx,Dallas Wings,Target Center,18000.0,9814.0,0.5452222222222223,0,50.96,87.0,74.0,1.0,12,5,1,2,3,-1
976,2005,2005-05-17,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000.0,13255.0,0.66275,0,44.6,72.0,53.0,1.0,5,1,0,10,10,0
977,2005,2005-05-18,Seattle Storm,New York Liberty,Climate Pledge Arena,18000.0,4977.0,0.2765,0,44.96,71.0,84.0,0.0,5,2,0,10,10,0
978,2005,2005-05-19,Connecticut Sun,Chicago Sky,Mohegan Sun Arena,10000.0,5044.0,0.5044,0,46.96,82.0,85.0,0.0,5,3,0,10,10,0
979,2005,2005-05-20,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000.0,3459.0,0.28825,0,49.83,75.0,67.0,1.0,5,4,0,10,1,9
980,2005,2005-05-20,Seattle Storm,New York Liberty,Climate Pledge Arena,18000.0,8663.0,0.4812777777777778,0,56.94,72.0,71.0,1.0,5,4,0,2,2,0
981,2005,2005-05-21,Golden State Valkyries,Phoenix Mercury,Chase Center,18000.0,7922.0,0.4401111111111111,0,47.14,87.0,54.0,1.0,5,5,1,10,10,0
982,2005,2005-05-22,Minnesota Lynx,Seattle Storm,Target Center,18000.0,7482.0,0.4156666666666667,0,41.17,81.0,94.0,0.0,5,6,1,10,2,8
984,2005,2005-05-23,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000.0,7002.0,0.3501,0,37.55,89.0,63.0,1.0,5,0,0,6,10,-4
983,2005,2005-05-24,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000.0,4353.0,0.36275,0,30.79,65.0,80.0,0.0,5,1,0,4,2,2
985,2005,2005-05-25,Golden State Valkyries,Washington Mystics,Chase Center,18000.0,4710.0,0.26166666666666666,0,48.01,61.0,81.0,0.0,5,2,0,4,10,-6
986,2005,2005-05-26,Golden State Valkyries,Indiana Fever,Chase Center,18000.0,12985.0,0.7213888888888889,0,43.39,71.0,64.0,1.0,5,3,0,1,3,-2
987,2005,2005-05-28,Minnesota Lynx,Los Angeles Sparks,Target Center,18000.0,4385.0,0.2436111111111111,0,48.21,73.0,81.0,0.0,5,5,1,4,5,-1
988,2005,2005-05-29,New York Liberty,Las Vegas Aces,Barclays Center,17000.0,5051.0,0.29711764705882354,0,42.54,75.0,76.0,0.0,5,6,1,9,5,4
989,2005,2005-05-29,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000.0,6621.0,0.55175,0,34.64,82.0,69.0,1.0,5,6,1,0,4,-4
990,2005,2005-05-30,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200.0,2087.0,0.4969047619047619,0,41.95,61.0,60.0,1.0,5,0,0,1,10,-9
991,2005,2005-06-02,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000.0,5195.0,0.43291666666666667,0,51.11,70.0,89.0,0.0,6,3,0,4,5,-1
992,2005,2005-06-02,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000.0,3946.0,0.3946,0,51.26,79.0,66.0,1.0,6,3,0,10,10,0
993,2005,2005-06-03,New York Liberty,Minnesota Lynx,Barclays Center,17000.0,6438.0,0.37870588235294117,0,25.38,79.0,78.0,1.0,6,4,0,5,1,4
994,2005,2005-06-04,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000.0,6865.0,0.3613157894736842,0,53.96,69.0,78.0,0.0,6,5,1,7,2,5
995,2005,2005-06-05,Washington Mystics,Golden State Valkyries,Entertainment & Sports Arena,4200.0,1238.0,0.2947619047619048,0,29.0,68.0,66.0,1.0,6,6,1,6,10,-4
996,2005,2005-06-05,Connecticut Sun,Chicago Sky,Mohegan Sun Arena,10000.0,2596.0,0.2596,0,38.62,64.0,82.0,0.0,6,6,1,3,6,-3
998,2005,2005-06-07,New York Liberty,Washington Mystics,Barclays Center,17000.0,5783.0,0.3401764705882353,0,41.7,84.0,80.0,1.0,6,1,0,4,2,2
997,2005,2005-06-08,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000.0,,,0,47.87,88.0,61.0,1.0,6,2,0,10,3,7
999,2005,2005-06-08,Atlanta Dream,Minnesota Lynx,Gateway Center Arena,8500.0,2388.0,0.28094117647058825,0,36.78,59.0,83.0,0.0,6,2,0,10,5,5
1000,2005,2005-06-09,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200.0,1185.0,0.28214285714285714,0,37.28,73.0,78.0,0.0,6,3,0,2,10,-8
1001,2005,2005-06-12,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000.0,9172.0,0.48273684210526313,0,45.42,71.0,80.0,0.0,6,6,1,8,7,1
1002,2005,2005-06-14,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000.0,5284.0,0.5284,0,46.82,63.0,78.0,0.0,6,1,0,2,6,-4
1003,2005,2005-06-15,Minnesota Lynx,Los Angeles Sparks,Target Center,18000.0,11417.0,0.6342777777777778,0,50.87,73.0,85.0,0.0,6,2,0,7,3,4
1004,2005,2005-06-15,Phoenix Mercury,Indiana Fever,Footprint Center,14000.0,7608.0,0.5434285714285715,0,51.29,79.0,67.0,1.0,6,2,0,10,1,9
1005,2005,2005-06-16,Chicago Sky,Dallas Wings,Wintrust Arena,10000.0,4728.0,0.4728,0,55.29,79.0,82.0,0.0,6,3,0,10,7,3
1007,2005,2005-06-17,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000.0,,,0,40.52,64.0,79.0,0.0,6,4,0,10,1,9
1006,2005,2005-06-18,Golden State Valkyries,Dallas Wings,Chase Center,18000.0,,,0,36.82,77.0,67.0,1.0,6,5,1,10,1,9
1008,2005,2005-06-18,Phoenix Mercury,New York Liberty,Footprint Center,14000.0,2246.0,0.16042857142857142,0,51.11,87.0,59.0,1.0,6,5,1,3,10,-7
1010,2005,2005-06-20,Chicago Sky,Phoenix Mercury,Wintrust Arena,10000.0,7367.0,0.7367,0,48.97,78.0,75.0,1.0,6,0,0,4,2,2
1009,2005,2005-06-21,Chicago Sky,Indiana Fever,Wintrust Arena,10000.0,2784.0,0.2784,0,46.31,81.0,71.0,1.0,6,1,0,1,6,-5
1011,2005,2005-06-21,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000.0,6982.0,0.5818333333333333,0,52.21,72.0,87.0,0.0,6,1,0,10,0,10
1012,2005,2005-06-24,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000.0,3310.0,0.2758333333333333,0,54.24,75.0,60.0,1.0,6,4,0,3,6,-3
1013,2005,2005-06-24,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000.0,4267.0,0.3555833333333333,0,36.61,71.0,78.0,0.0,6,4,0,0,7,-7
1014,2005,2005-06-27,Phoenix Mercury,Indiana Fever,Footprint Center,14000.0,7746.0,0.5532857142857143,0,44.79,73.0,84.0,0.0,6,0,0,7,6,1
1015,2005,2005-06-27,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500.0,3494.0,0.41105882352941175,0,44.87,76.0,69.0,1.0,6,0,0,10,3,7
1016,2005,2005-06-29,Seattle Storm,Washington Mystics,Climate Pledge Arena,18000.0,8251.0,0.4583888888888889,0,56.67,57.0,72.0,0.0,6,2,0,2,10,-8
1017,2005,2005-06-29,Seattle Storm,Washington Mystics,Climate Pledge Arena,18000.0,13394.0,0.7441111111111111,0,45.42,71.0,74.0,0.0,6,2,0,0,0,0
1018,2005,2005-07-01,Phoenix Mercury,Indiana Fever,Footprint Center,14000.0,5036.0,0.3597142857142857,0,45.32,72.0,92.0,0.0,7,4,0,4,4,0
1020,2005,2005-07-01,Atlanta Dream,Las Vegas Aces,Gateway Center Arena,8500.0,3148.0,0.3703529411764706,0,45.86,67.0,72.0,0.0,7,4,0,4,7,-3
1019,2005,2005-07-02,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000.0,5908.0,0.49233333333333335,0,50.19,70.0,64.0,1.0,7,5,1,1,3,-2
1022,2005,2005-07-03,Minnesota Lynx,Golden State Valkyries,Target Center,18000.0,4398.0,0.24433333333333335,0,34.89,92.0,75.0,1.0,7,6,1,10,9,1
1021,2005,2005-07-04,Dallas Wings,Chicago Sky,College Park Center,7000.0,3247.0,0.46385714285714286,0,50.49,78.0,64.0,1.0,7,0,0,10,10,0
1023,2005,2005-07-05,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000.0,10318.0,0.5430526315789473,0,52.78,69.0,71.0,0.0,7,1,0,10,10,0
1024,2005,2005-07-05,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000.0,4547.0,0.4547,0,51.41,80.0,72.0,1.0,7,1,0,0,4,-4
1025,2005,2005-07-06,Connecticut Sun,Dallas Wings,Mohegan Sun Arena,10000.0,5004.0,0.5004,0,43.9,62.0,83.0,0.0,7,2,0,1,2,-1
1026,2005,2005-07-08,Dallas Wings,Connecticut Sun,College Park Center,7000.0,2576.0,0.368,0,37.53,73.0,79.0,0.0,7,4,0,2,2,0
1027,2005,2005-07-11,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000.0,,,0,47.01,74.0,68.0,1.0,7,0,0,6,8,-2
1028,2005,2005-07-11,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000.0,2530.0,0.253,0,47.17,66.0,83.0,0.0,7,0,0,3,10,-7
1029,2005,2005-07-11,Chicago Sky,Indiana Fever,Wintrust Arena,10000.0,3440.0,0.344,0,50.73,71.0,78.0,0.0,7,0,0,7,10,-3
1030,2005,2005-07-14,Chicago Sky,Atlanta Dream,Wintrust Arena,10000.0,5004.0,0.5004,0,45.07,58.0,72.0,0.0,7,3,0,3,3,0
1031,2005,2005-07-14,New York Liberty,Golden State Valkyries,Barclays Center,17000.0,9602.0,0.5648235294117647,0,48.98,64.0,80.0,0.0,7,3,0,10,10,0
1032,2005,2005-07-15,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200.0,1973.0,0.46976190476190477,0,50.02,76.0,54.0,1.0,7,4,0,10,10,0
1033,2005,2005-07-15,Minnesota Lynx,Connecticut Sun,Target Center,18000.0,3201.0,0.17783333333333334,0,28.48,91.0,45.0,1.0,7,4,0,4,4,0
1034,2005,2005-07-16,Atlanta Dream,New York Liberty,Gateway Center Arena,8500.0,4832.0,0.5684705882352942,0,39.56,68.0,80.0,0.0,7,5,1,2,2,0
1035,2005,2005-07-19,Phoenix Mercury,Seattle Storm,Footprint Center,14000.0,7988.0,0.5705714285714286,0,57.72,72.0,66.0,1.0,7,1,0,10,4,6
1036,2005,2005-07-20,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000.0,8811.0,0.4895,0,40.2,62.0,82.0,0.0,7,2,0,1,5,-4
1037,2005,2005-07-21,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500.0,3032.0,0.35670588235294115,0,41.78,103.0,72.0,1.0,7,3,0,5,6,-1
1038,2005,2005-07-21,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000.0,4296.0,0.4296,0,57.96,77.0,78.0,0.0,7,3,0,0,10,-10
1039,2005,2005-07-24,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000.0,9342.0,0.4916842105263158,0,56.49,88.0,68.0,1.0,7,6,1,10,9,1
1040,2005,2005-07-24,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000.0,6876.0,0.49114285714285716,0,53.66,84.0,47.0,1.0,7,6,1,5,4,1
1041,2005,2005-07-24,Chicago Sky,Connecticut Sun,Wintrust Arena,10000.0,4614.0,0.4614,0,66.76,74.0,67.0,1.0,7,6,1,10,3,7
1042,2005,2005-07-26,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000.0,4718.0,0.4718,0,36.68,69.0,72.0,0.0,7,1,0,2,2,0
1043,2005,2005-07-27,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000.0,6013.0,0.5010833333333333,0,58.93,88.0,58.0,1.0,7,2,0,6,3,3
1044,2005,2005-07-29,Chicago Sky,Connecticut Sun,Wintrust Arena,10000.0,5216.0,0.5216,0,44.84,66.0,66.0,0.0,7,4,0,5,3,2
1045,2005,2005-07-30,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200.0,1000.0,0.23809523809523808,0,47.46,69.0,68.0,1.0,7,5,1,6,1,5
1046,2005,2005-07-31,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000.0,4761.0,0.39675,0,56.44,75.0,88.0,0.0,7,6,1,4,4,0
1047,2005,2005-08-01,New York Liberty,Los Angeles Sparks,Barclays Center,17000.0,10567.0,0.6215882352941177,0,58.18,88.0,73.0,1.0,8,0,0,10,8,2
1048,2005,2005-08-01,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200.0,1865.0,0.444047619047619,0,44.36,60.0,73.0,0.0,8,0,0,2,10,-8
1049,2005,2005-08-02,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000.0,12819.0,0.6746842105263158,0,62.09,72.0,75.0,0.0,8,1,0,1,1,0
1050,2005,2005-08-02,Atlanta Dream,New York Liberty,Gateway Center Arena,8500.0,4067.0,0.4784705882352941,0,50.22,81.0,63.0,1.0,8,1,0,10,1,9
1051,2005,2005-08-05,Dallas Wings,Phoenix Mercury,College Park Center,7000.0,2603.0,0.37185714285714283,0,43.02,71.0,80.0,0.0,8,4,0,3,5,-2
1053,2005,2005-08-06,Chicago Sky,Seattle Storm,Wintrust Arena,10000.0,5551.0,0.5551,0,44.39,64.0,72.0,0.0,8,5,1,7,10,-3
1052,2005,2005-08-07,Golden State Valkyries,Las Vegas Aces,Chase Center,18000.0,8216.0,0.45644444444444443,0,49.73,77.0,69.0,1.0,8,6,1,10,7,3
1054,2005,2005-08-07,Dallas Wings,Indiana Fever,College Park Center,7000.0,3047.0,0.4352857142857143,0,41.36,80.0,80.0,0.0,8,6,1,2,10,-8
1055,2005,2005-08-10,Chicago Sky,Seattle Storm,Wintrust Arena,10000.0,4639.0,0.4639,0,45.87,78.0,78.0,0.0,8,2,0,4,4,0
1056,2005,2005-08-10,Golden State Valkyries,Dallas Wings,Chase Center,18000.0,3451.0,0.1917222222222222,0,34.0,60.0,94.0,0.0,8,2,0,3,3,0
1057,2005,2005-08-10,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000.0,12637.0,0.63185,0,47.03,71.0,61.0,1.0,8,2,0,3,3,0
1059,2005,2005-08-12,Atlanta Dream,New York Liberty,Gateway Center Arena,8500.0,3030.0,0.3564705882352941,0,53.24,63.0,73.0,0.0,8,4,0,10,10,0
1058,2005,2005-08-13,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000.0,5015.0,0.41791666666666666,0,64.11,85.0,61.0,1.0,8,5,1,3,3,0
1060,2005,2005-08-14,New York Liberty,Chicago Sky,Barclays Center,17000.0,12331.0,0.7253529411764705,0,55.01,77.0,55.0,1.0,8,6,1,2,4,-2
1062,2005,2005-08-15,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000.0,6322.0,0.33273684210526316,0,48.66,77.0,77.0,0.0,8,0,0,10,5,5
1061,2005,2005-08-16,New York Liberty,Minnesota Lynx,Barclays Center,17000.0,7866.0,0.4627058823529412,0,45.68,63.0,75.0,0.0,8,1,0,2,10,-8
1063,2005,2005-08-16,Chicago Sky,Connecticut Sun,Wintrust Arena,10000.0,5594.0,0.5594,0,42.81,89.0,68.0,1.0,8,1,0,2,10,-8
1064,2005,2005-08-20,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000.0,8660.0,0.4811111111111111,0,39.2,60.0,86.0,0.0,8,5,1,5,4,1
1065,2005,2005-08-21,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200.0,2002.0,0.4766666666666667,0,51.21,68.0,89.0,0.0,8,6,1,10,9,1
1066,2005,2005-08-22,Dallas Wings,Indiana Fever,College Park Center,7000.0,2221.0,0.3172857142857143,0,38.38,68.0,82.0,0.0,8,0,0,10,10,0
1067,2005,2005-08-23,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000.0,10368.0,0.5184,0,51.35,85.0,69.0,1.0,8,1,0,1,1,0
1068,2005,2005-08-24,Minnesota Lynx,Washington Mystics,Target Center,18000.0,5731.0,0.3183888888888889,0,47.2,93.0,51.0,1.0,8,2,0,4,3,1
1069,2005,2005-08-24,Golden State Valkyries,Los Angeles Sparks,Chase Center,18000.0,6416.0,0.35644444444444445,0,37.44,64.0,82.0,0.0,8,2,0,10,9,1
1070,2005,2005-08-24,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000.0,3923.0,0.3923,0,43.99,77.0,69.0,1.0,8,2,0,8,0,8
1071,2005,2005-08-26,Seattle Storm,Golden State Valkyries,Climate Pledge Arena,18000.0,7614.0,0.423,0,50.47,65.0,77.0,0.0,8,4,0,6,2,4
1072,2005,2005-08-26,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000.0,6269.0,0.5224166666666666,0,51.47,85.0,59.0,1.0,8,4,0,10,10,0
1073,2005,2005-08-27,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000.0,8954.0,0.47126315789473683,0,44.84,69.0,63.0,1.0,8,5,1,3,3,0
1074,2005,2005-08-29,Phoenix Mercury,Seattle Storm,Footprint Center,14000.0,5294.0,0.37814285714285717,0,53.46,68.0,72.0,0.0,8,0,0,10,3,7
1075,2005,2005-08-29,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000.0,5294.0,0.44116666666666665,0,33.01,66.0,74.0,0.0,8,0,0,3,2,1
1076,2005,2005-09-02,Indiana Fever,New York Liberty,Gainbridge Fieldhouse,20000.0,6697.0,0.33485,0,43.73,95.0,67.0,1.0,9,4,0,10,7,3
1077,2005,2005-09-03,New York Liberty,Seattle Storm,Barclays Center,17000.0,6175.0,0.36323529411764705,0,47.46,103.0,71.0,1.0,9,5,1,1,5,-4
1078,2005,2005-09-03,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000.0,6243.0,0.52025,0,35.16,88.0,80.0,1.0,9,5,1,5,5,0
1079,2005,2005-09-05,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000.0,8553.0,0.42765,0,48.87,74.0,85.0,0.0,9,0,0,3,10,-7
1081,2005,2005-09-05,Minnesota Lynx,New York Liberty,Target Center,18000.0,10381.0,0.5767222222222222,0,56.6,86.0,68.0,1.0,9,0,0,10,2,8
1080,2005,2005-09-06,Minnesota Lynx,Golden State Valkyries,Target Center,18000.0,9988.0,0.5548888888888889,0,46.82,59.0,72.0,0.0,9,1,0,1,10,-9
1082,2005,2005-09-08,Dallas Wings,Atlanta Dream,College Park Center,7000.0,2554.0,0.3648571428571429,0,41.9,76.0,67.0,1.0,9,3,0,10,10,0
